_id,student_id,email,first_name,last_name,gender,country,race,age,college,campus,department,enrollment_year,state,courses[0],courses[1],courses[2],courses[3],courses[4],courses[5],courses[6],courses[7],housing,advisor,gpa,graded_course[0],graded_course[1],graded_course[2],graded_course[3],graded_course[4],graded_course[5],graded_course[6],graded_course[7],graded_course[8],graded_course[9],graded_course[10],graded_electives[0],graded_electives[1],graded_electives[2],electives[0],award,scholarship
6654a6f6bcd46b0063b0129e,CBA-Rad-Dak2125Ro,-Dak2125Ro@golheights.com,Dakota,Roth,Male,United States,White,23,CBAS,Golden Grove Campus,Radiology,2021,Iowa,CBASMag635,CBASUlt200,CBASNuc30,CBASInt965,,,,,Pending,goladviRomSus187,2.94,CBASInt184,CBASRad404,CBASRad943,CBASMed470,CBASX-r328,CBASCom158,,,,,,CBASMus308,CBASBre300,,,,
6654a6f6bcd46b0063b0129f,CBA-Agr-Rya14053Jo,Rya14053Jo@golheights.com,Ryan,Jones,Queer,South Korea,White,33,CBAS,Evergreen Heights Campus,Agriculture,2022,,CBASInt696,CBASCro120,CBASAgr208,CBASPla304,CBASEnt80,CBASAni352,,,Pending,goladviPalWal576,2.58,CBASAgr738,CBASAgr588,CBASPre709,CBASFoo100,,,,,,,,CBASRur620,CBASGen79,,,,
6654a6f6bcd46b0063b012a0,CHS-Pub-Ada7668Au,-Ada7668Au@golheights.com,Adam,Austin,Male,Ukraine,Black-African,35,CHSP,Evergreen Heights Campus,Public Health,2021,,CHSPHea393,CHSPMat442,CHSPInf628,CHSPChr134,,,,,Pending,goladviMarKim941,2.39,CHSPInt193,CHSPEpi567,CHSPBio390,CHSPHea480,CHSPEnv379,CHSPGlo865,,,,,,CHSPEme987,CHSPOcc720,,,,
6654a6f6bcd46b0063b012a1,CHS-Edu-Cri14295We,Cri14295We@golheights.com,Cristina,Webster,Female,United States,Asian,29,CHSP,Golden Grove Campus,Education,2022,Wisconsin,CHSPInt917,CHSPEdu701,CHSPCur241,CHSPTea69,CHSPAss76,CHSPCla256,,,GolTheito740,goladviMilChr194,2.58,CHSPSpe797,CHSPEdu265,CHSPLan891,CHSPCul127,,,,,,,,CHSPEdu750,CHSPChi425,,,,
6654a6f6bcd46b0063b012a2,CBE-Eco-Jac20095Th,Jac20095Th@golheights.com,Jacqueline,Thomas,Queer,United States,Black-African,29,CBE,Lakeside Vista Campus,Economics,2021,Minnesota,CBEDev701,CBEEnv509,CBEHea392,CBEPub868,,,,,Pending,goladviMcdLin527,2.76,CBEInt350,CBEMic830,CBEMac825,CBEEco325,CBEInt138,CBELab712,,,,,,CBEFin117,CBEMon73,,,,
6654a6f6bcd46b0063b012a3,CHS-Pub-Jer23975Fe,Jer23975Fe@golheights.com,Jeremy,Fernandez,Male,United States,Asian,31,CHSP,Lakeside Vista Campus,Public Health,2020,Delaware,,,,,,,,,Pending,goladviNewWil667,3.06,CHSPInt193,CHSPEpi567,CHSPBio390,CHSPHea480,CHSPEnv379,CHSPGlo865,CHSPHea393,CHSPMat442,CHSPInf628,CHSPChr134,,CHSPPub70,CHSPSoc734,,,,
6654a6f7bcd46b0063b012a4,CBE-Mar-Kev19762Br,Kev19762Br@golheights.com,Kevin,Brown,Male,Kazakhstan,Asian,31,CBE,Evergreen Heights Campus,Marketing,2021,,CBESoc409,CBEAdv753,CBESal934,CBERet861,,,,,Pending,goladviCarPau114,1.78,CBEInt885,CBECon875,CBEMar277,CBEMar988,CBEBra448,CBEDig4,,,,,,CBEPro743,CBEMar597,,,,
6654a6f7bcd46b0063b012a5,CBE-Acc-Tyl9125Ma,-Tyl9125Ma@golheights.com,Tyler,Martin,Queer,Vatican City,Indigenous,18,CBE,Lakeside Vista Campus,Accounting,2023,,CBEInt391,CBEFin992,CBEMan794,CBECos1,CBEAud523,CBETax165,CBEAdv377,CBEFor49,Pending,goladviPetNan148,3.04,CBEGov780,CBEInt298,,,,,,,,,,CBEEnv484,,,CBECor816,,
6654a6f7bcd46b0063b012a6,CBA-Che-Hol7327Ha,-Hol7327Ha@golheights.com,Holly,Hardy,Female,Grenada,White,17,CBAS,Summit Valley Campus,Chemical Engineering,2022,,CBASMat889,CBASChe326,CBASTra294,CBASChe664,CBASPro880,CBASSep487,,,Pending,goladviHanJes52,2.68,CBASPol153,CBASBio135,CBASPet20,CBASFoo699,,,,,,,,CBASCat127,CBASPro622,,,,
6654a6f7bcd46b0063b012a7,CBA-Ind-Mic3987Me,-Mic3987Me@golheights.com,Michael,Meyers,Male,United States,White,31,CBAS,Evergreen Heights Campus,Industrial Engineering,2022,California,CBASOpe643,CBASSup205,CBASPro554,CBASQua207,CBASFac461,CBASLea208,,,Pending,goladviMilAnd234,2.73,CBASSix532,CBASHum896,CBASPro380,CBASEng228,,,,,,,,CBASTot843,CBASSim311,,,,
6654a6f7bcd46b0063b012a8,CHS-Psy-Dan23451Th,Dan23451Th@golheights.com,Dana,Thompson,Female,United States,Other,34,CHSS,Summit Valley Campus,Psychology,2023,Arkansas,CHSSInt576,CHSSDev287,CHSSAbn324,CHSSSoc212,CHSSCog278,CHSSBio465,CHSSPer948,CHSSCli688,Pending,goladviLopCou266,1.56,CHSSInd768,CHSSHea268,,,,,,,,,,CHSSCro289,,,CHSSEnv420,,
6654a6f7bcd46b0063b012a9,CBA-Obs-Ton11339Jo,Ton11339Jo@golheights.com,Tony,Johnson,Male,United States,White,16,CBAS,Summit Valley Campus,Obstetrics and Gynecology,2023,California,CBASInt838,CBASObs804,CBASPre703,CBASMat233,CBASObs385,CBASHig784,CBASLab742,CBASPos558,Pending,goladviBlaAma392,2.1,CBASGyn854,CBASGyn336,,,,,,,,,,CBASFam484,,,CBASFem945,,
6654a6f8bcd46b0063b012aa,CBA-For-Meg23037Th,Meg23037Th@golheights.com,Megan,Thomas,Female,United States,White,24,CBAS,Evergreen Heights Campus,Forestry,2023,Washington,CBASInt540,CBASFor921,CBASFor691,CBASFor935,CBASSil126,CBASWil643,CBASFor724,CBASFor143,Pending,goladviGeoChr923,2.63,CBASFor569,CBASRem706,,,,,,,,,,CBASFor191,,,CBASFor40,,
6654a6f8bcd46b0063b012ab,CBE-Int-Ste23243Ma,Ste23243Ma@golheights.com,Stephen,Martinez,Male,United States,White,24,CBE,Summit Valley Campus,International Relations,2023,West Virginia,CBEInt692,CBEInt800,CBEInt230,CBEDip940,CBEInt227,CBEHum531,CBEGlo151,CBECon696,Pending,goladviHerRic452,2.74,CBEFor453,CBECom982,,,,,,,,,,CBEReg69,,,CBEMed34,,
6654a6f8bcd46b0063b012ac,CBE-Bus-Dav7831Ke,-Dav7831Ke@golheights.com,David,Kelly,Male,United States,Black-African,26,CBE,Lakeside Vista Campus,Business Administration,2020,Michigan,,,,,,,,,Pending,goladviLanTam635,2.29,CBEInt714,CBEPri145,CBEOrg339,CBEHum504,CBEOpe737,CBEStr467,CBEEnt902,CBEBus840,CBEBus539,CBEMar158,,CBEBus6,CBEPro282,,,,
6654a6f8bcd46b0063b012ad,CBA-Mar-Vic4590Ro,-Vic4590Ro@golheights.com,Victoria,Ross,Queer,United States,Indigenous,31,CBAS,Golden Grove Campus,Marine Biology,2023,New Hampshire,CBASInt156,CBASMar232,CBASOce792,CBASMar799,CBASMar287,CBASMar111,CBASMar772,CBASMar350,Pending,goladviGooMac567,2.96,CBASMar260,CBASCor723,,,,,,,,,,CBASMar567,,,CBASEst520,,
6654a6f8bcd46b0063b012ae,CBA-Rad-Aim9151Pr,-Aim9151Pr@golheights.com,Aimee,Pratt,Female,United States,Indigenous,33,CBAS,Lakeside Vista Campus,Radiology,2022,Massachusetts,CBASInt184,CBASRad404,CBASRad943,CBASMed470,CBASX-r328,CBASCom158,,,Pending,goladviWarLar758,2.94,CBASMag635,CBASUlt200,CBASNuc30,CBASInt965,,,,,,,,CBASAbd297,CBASNeu437,,,,
6654a6f8bcd46b0063b012af,CBA-Bio-Jes18837Br,Jes18837Br@golheights.com,Jesse,Brandt,Queer,United States,Other,24,CBAS,Golden Grove Campus,Biochemistry,2021,Oregon,CBASNuc704,CBASGen628,CBASMol598,CBASBio11,,,,,GolCofio 2240,goladviPerNic502,2.51,CBASInt585,CBASPro611,CBASBio608,CBASMet784,CBASLip854,CBASCar248,,,,,,CBASStr900,CBASEnz560,,,,
6654a6f8bcd46b0063b012b0,CHS-Phi-Joh2236Co,-Joh2236Co@golheights.com,Johnny,Cook,Male,United States,White,19,CHSS,Summit Valley Campus,Philosophy,2022,Texas,CHSSInt77,CHSSAnc448,CHSSMed881,CHSSMod119,CHSSCon863,CHSSEth736,,,Pending,goladviSmiJoh460,2.89,CHSSMet235,CHSSEpi783,CHSSLog768,CHSSPhi343,,,,,,,,CHSSPhe165,CHSSPol488,,,,
6654a6f9bcd46b0063b012b1,CBA-Hor-Jul7042Ho,-Jul7042Ho@golheights.com,Julie,Holt,Female,United States,Black-African,20,CBAS,Lakeside Vista Campus,Horticulture,2022,Massachusetts,CBASInt826,CBASPla607,CBASPla15,CBASGre331,CBASFru321,CBASVeg569,,,Pending,goladviReiJoe101,3.07,CBASOrn183,CBASLan212,CBASTur317,CBASPla3,,,,,,,,CBASNur847,CBASPos70,,,,
6654a6f9bcd46b0063b012b2,CBA-Eme-Edd13238Ad,Edd13238Ad@golheights.com,Eddie,Adams,Queer,United States,Black-African,20,CBAS,Lakeside Vista Campus,Emergency Medicine,2020,Illinois,,,,,,,,,Pending,goladviNguJes695,2.36,CBASInt664,CBASEme661,CBASRes653,CBASTra622,CBASSho16,CBASCar347,CBASRes417,CBASNeu521,CBASTox359,CBASEnv286,,CBASPre257,CBASOrt795,,,,
6654a6f9bcd46b0063b012b3,CBA-Ane-Tar16276Mi,Tar16276Mi@golheights.com,Tara,Mills,Female,Belgium,Other,27,CBAS,Evergreen Heights Campus,Anesthesiology,2020,,,,,,,,,,Pending,goladviCarPau114,2.6,CBASInt946,CBASGen99,CBASReg138,CBASObs895,CBASPed920,CBASCar94,CBASNeu905,CBASAmb945,CBASCri570,CBASPai526,,CBASAne443,CBASPos456,,,,
6654a6f9bcd46b0063b012b4,CHS-Mus-Chr4784Lo,-Chr4784Lo@golheights.com,Christopher,Logan,Queer,Lesotho,Asian,21,CHSS,Summit Valley Campus,Music,2022,,CHSSInt27,CHSSMus536,CHSSWor960,CHSSCla412,CHSSJaz104,,,,Pending,goladviSchTif437,1.28,CHSSPop192,CHSSMus505,CHSSMus517,CHSSEth331,,,,,,,,CHSSMus671,CHSSMus554,,,,
6654a6f9bcd46b0063b012b5,CHS-Pub-Ste889Ke,b-Ste889Ke@golheights.com,Stephen,Kennedy,Male,United States,Other,26,CHSP,Golden Grove Campus,Public Health,2023,Maine,CHSPInt193,CHSPEpi567,CHSPBio390,CHSPHea480,CHSPEnv379,CHSPGlo865,CHSPHea393,CHSPMat442,GolRosio 2343,goladviGarCur664,2.45,CHSPInf628,CHSPChr134,,,,,,,,,,CHSPPub315,,,CHSPSoc734,,
6654a6f9bcd46b0063b012b6,CHS-Pha-Jam7293Lo,-Jam7293Lo@golheights.com,James,Lopez,Queer,United States,Asian,34,CHSP,Golden Grove Campus,Pharmacy,2020,South Dakota,,,,,,,,,GolTheito740,goladviBroLis475,2.57,CHSPInt891,CHSPPha198,CHSPPha778,CHSPPha991,CHSPPha618,CHSPPha228,CHSPPha506,CHSPPha456,CHSPPha264,CHSPCli846,,CHSPPha97,CHSPPha401,,,,
6654a6fabcd46b0063b012b7,CHS-Den-Mar20029La,Mar20029La@golheights.com,Marvin,Lam,Male,United States,Other,35,CHSP,Evergreen Heights Campus,Dentistry,2022,Colorado,CHSPInt902,CHSPDen262,CHSPDen149,CHSPOra254,CHSPDen782,CHSPPre399,,,Pending,goladviManJon874,3.02,CHSPRes412,CHSPEnd19,CHSPPer949,CHSPOrt850,,,,,,,,CHSPGer821,CHSPFor548,,,,
6654a6fabcd46b0063b012b8,CBA-Hor-Jas15764Ra,Jas15764Ra@golheights.com,Jason,Ramos,Queer,United States,Asian,18,CBAS,Evergreen Heights Campus,Horticulture,2023,Massachusetts,CBASInt826,CBASPla607,CBASPla15,CBASGre331,CBASFru321,CBASVeg569,CBASOrn183,CBASLan212,Pending,goladviMarKim941,2,CBASTur317,CBASPla3,,,,,,,,,,CBASPla277,,,CBASOrg251,,
6654a6fabcd46b0063b012b9,CHS-Med-Mar23646Ba,Mar23646Ba@golheights.com,Marilyn,Banks,Queer,United States,Black-African,31,CHSP,Lakeside Vista Campus,Medicine,2021,Virginia,CHSPMic747,CHSPImm157,CHSPMed176,CHSPHis374,,,,,Pending,goladviSchJes621,2.36,CHSPInt911,CHSPAna54,CHSPPhy896,CHSPBio322,CHSPPha654,CHSPPat598,,,,,,CHSPInt20,CHSPMed102,,,,
6654a6fabcd46b0063b012ba,CHS-Nur-Lau15288Ha,Lau15288Ha@golheights.com,Lauren,Harris,Female,United States,White,24,CHSP,Summit Valley Campus,Nursing,2021,New Mexico,CHSPPsy942,CHSPCom747,CHSPGer144,CHSPNur51,,,,,Pending,goladviGreMic445,2.1,CHSPInt909,CHSPNur317,CHSPHea449,CHSPMed814,CHSPPed558,CHSPMat360,,,,,,CHSPFor744,CHSPOnc105,,,,
6654a6fabcd46b0063b012bb,CHS-Nur-Mic153Bu,r-Mic153Bu@golheights.com,Michael,Bush,Queer,United States,White,26,CHSP,Summit Valley Campus,Nursing,2022,Nevada,CHSPInt909,CHSPNur317,CHSPHea449,CHSPMed814,CHSPPed558,CHSPMat360,,,Pending,goladviCarPam390,1.88,CHSPPsy942,CHSPCom747,CHSPGer144,CHSPNur51,,,,,,,,CHSPOnc105,CHSPFor744,,,,
6654a6fabcd46b0063b012bc,CBE-Int-Jac16372Ma,Jac16372Ma@golheights.com,Jack,Manning,Male,Nicaragua,Other,19,CBE,Lakeside Vista Campus,International Relations,2022,,CBEInt692,CBEInt800,CBEInt230,CBEDip940,CBEInt227,CBEHum531,,,Pending,goladviFigMad824,2.98,CBEGlo151,CBECon696,CBEFor453,CBECom982,,,,,,,,CBETer829,CBEMed34,,,,
6654a6fabcd46b0063b012bd,CBA-Psy-Edw20706Ag,Edw20706Ag@golheights.com,Edward,Aguilar,Queer,Iceland,Asian,32,CBAS,Summit Valley Campus,Psychiatry,2023,,CBASInt389,CBASBio50,CBASPsy181,CBASPsy369,CBASNeu188,CBASChi326,CBASGer40,CBASFor994,Pending,goladviEvaSte630,2.5,CBASAdd789,CBASCom987,,,,,,,,,,CBASMen232,,,CBASEth333,,
6654a6fbbcd46b0063b012be,CBE-Eco-Mic24186St,Mic24186St@golheights.com,Michelle,Strickland,Female,Suriname,Indigenous,30,CBE,Lakeside Vista Campus,Economics,2023,,CBEInt350,CBEMic830,CBEMac825,CBEEco325,CBEInt138,CBELab712,CBEDev701,CBEEnv509,Pending,goladviMcdLin527,2.81,CBEHea392,CBEPub868,,,,,,,,,,CBEInd516,,,CBEMon73,,
6654a6fbbcd46b0063b012bf,CBA-Ani-Dou17863Jo,Dou17863Jo@golheights.com,Douglas,Jones,Male,Senegal,Black-African,28,CBAS,Evergreen Heights Campus,Animal Science,2023,,CBASInt27,CBASAni995,CBASAni778,CBASAni614,CBASLiv820,CBASPou172,CBASMea697,CBASAni387,Pending,goladviSteEli681,3.72,CBASRep515,CBASVet72,,,,,,,,,,CBASZoo595,,,CBASAni123,,
6654a6fbbcd46b0063b012c0,CBA-Foo-Jam10552Co,Jam10552Co@golheights.com,James,Cook,Male,United States,Indigenous,27,CBAS,Summit Valley Campus,Food Science,2021,Maryland,CBASSen352,CBASFoo109,CBASFoo218,CBASFoo357,,,,,Pending,goladviHopDan469,2.61,CBASInt201,CBASFoo447,CBASFoo758,CBASFoo41,CBASFoo541,CBASNut464,,,,,,CBASFun52,CBASFoo637,,,,
6654a6fbbcd46b0063b012c1,CBA-Bio-Dav21223Do,Dav21223Do@golheights.com,David,Donaldson,Male,Yemen,Asian,17,CBAS,Summit Valley Campus,Biomedical Engineering,2020,,,,,,,,,,Pending,goladviCarPam390,2.84,CBASInt617,CBASBio205,CBASBio501,CBASMed527,CBASBio969,CBASPhy478,CBASTis101,CBASReg656,CBASBio508,CBASBio939,,CBASNeu640,CBASCli795,,,,
6654a6fbbcd46b0063b012c2,CBA-Psy-Meg21514My,Meg21514My@golheights.com,Megan,Myers,Queer,United States,Black-African,29,CBAS,Evergreen Heights Campus,Psychiatry,2022,Connecticut,CBASInt389,CBASBio50,CBASPsy181,CBASPsy369,CBASNeu188,CBASChi326,,,Pending,goladviCobJos94,3.03,CBASGer40,CBASFor994,CBASAdd789,CBASCom987,,,,,,,,CBASEth333,CBASPsy912,,,,
6654a6fbbcd46b0063b012c3,CHS-Pol-Kyl16519We,Kyl16519We@golheights.com,Kylie,Webb,Female,United States,Other,18,CHSP,Summit Valley Campus,Political Science,2021,Maryland,CHSPRes135,CHSPPol829,CHSPPol93,CHSPGlo832,,,,,Pending,goladviBolJoh842,3.24,CHSPInt207,CHSPCom959,CHSPInt324,CHSPPol931,CHSPPub201,CHSPAme534,,,,,,CHSPGen249,CHSPPol2,,,,
6654a6fcbcd46b0063b012c4,CHS-Edu-Lor7845Hu,-Lor7845Hu@golheights.com,Lori,Humphrey,Female,Bahrain,White,31,CHSP,Evergreen Heights Campus,Education,2022,,CHSPInt917,CHSPEdu701,CHSPCur241,CHSPTea69,CHSPAss76,CHSPCla256,,,Pending,goladviThoDea664,2.01,CHSPSpe797,CHSPEdu265,CHSPLan891,CHSPCul127,,,,,,,,CHSPSoc182,CHSPEdu271,,,,
6654a6fcbcd46b0063b012c5,CBE-Bus-Pau13937Re,Pau13937Re@golheights.com,Paul,Reese,Male,United States,Asian,18,CBE,Summit Valley Campus,Business Administration,2020,Texas,,,,,,,,,Pending,goladviHunRac762,2.21,CBEInt714,CBEPri145,CBEOrg339,CBEHum504,CBEOpe737,CBEStr467,CBEEnt902,CBEBus840,CBEBus539,CBEMar158,,CBEPro282,CBEMan126,,,,
6654a6fcbcd46b0063b012c6,CBA-Cel-Tho2493Jo,-Tho2493Jo@golheights.com,Thomas,Jones,Queer,United States,Asian,20,CBAS,Evergreen Heights Campus,Cell Biology,2022,Iowa,CBASInt81,CBASCel143,CBASCel694,CBASCel671,CBASCel624,CBASCel272,,,Pending,goladviCurEdg44,2.89,CBASPho863,CBASCel173,CBASCyt860,CBASCel979,,,,,,,,CBASSte227,CBASDev777,,,,
6654a6fcbcd46b0063b012c7,CBA-Ind-Fel7609Mi,-Fel7609Mi@golheights.com,Felicia,Miller,Queer,United States,Indigenous,34,CBAS,Lakeside Vista Campus,Industrial Engineering,2023,Kansas,CBASOpe643,CBASSup205,CBASPro554,CBASQua207,CBASFac461,CBASLea208,CBASSix532,CBASHum896,Pending,goladviGriJoh631,2.71,CBASPro380,CBASEng228,,,,,,,,,,CBASInv316,,,CBASSim311,,
6654a6fcbcd46b0063b012c8,CBA-Spa-Cry7024Cl,-Cry7024Cl@golheights.com,Crystal,Cline,Female,Mozambique,Other,24,CBAS,Evergreen Heights Campus,Space Sciences,2020,,,,,,,,,,Pending,goladviCarPau114,2.19,CBASInt328,CBASAst457,CBASAst885,CBASPla401,CBASSpa59,CBASSpa701,CBASCos240,CBASAst727,CBASSpa105,CBASRem360,,CBASGra441,CBASInt260,,,,
6654a6fcbcd46b0063b012c9,CBA-Ind-All12864Sm,All12864Sm@golheights.com,Allison,Smith,Female,United States,Indigenous,20,CBAS,Summit Valley Campus,Industrial Engineering,2023,Texas,CBASOpe643,CBASSup205,CBASPro554,CBASQua207,CBASFac461,CBASLea208,CBASSix532,CBASHum896,Pending,goladviParAsh237,3.63,CBASPro380,CBASEng228,,,,,,,,,,CBASSim311,,,CBASEnt677,,
6654a6fdbcd46b0063b012ca,CBA-Ane-Tan7219Ma,-Tan7219Ma@golheights.com,Tanya,Martin,Queer,United States,Indigenous,21,CBAS,Golden Grove Campus,Anesthesiology,2021,Kentucky,CBASNeu905,CBASAmb945,CBASCri570,CBASPai526,,,,,Pending,goladviAyaLin335,2.62,CBASInt946,CBASGen99,CBASReg138,CBASObs895,CBASPed920,CBASCar94,,,,,,CBASAne591,CBASAne515,,,,
6654a6fdbcd46b0063b012cb,CHS-Law-Chr19869Ha,Chr19869Ha@golheights.com,Chris,Harris,Male,United States,Indigenous,33,CHSP,Summit Valley Campus,Law,2022,Delaware,CHSPInt595,CHSPCon797,CHSPCri492,CHSPCon842,CHSPTor818,CHSPPro349,,,Pending,goladviMckJon445,3.09,CHSPCiv247,CHSPCri542,CHSPLeg603,CHSPEvi102,,,,,,,,CHSPInt447,CHSPImm370,,,,
6654a6fdbcd46b0063b012cc,CBA-Cel-Jef6848Ro,-Jef6848Ro@golheights.com,Jeffrey,Rodriguez,Male,Colombia,Black-African,19,CBAS,Golden Grove Campus,Cell Biology,2021,,CBASPho863,CBASCel173,CBASCyt860,CBASCel979,,,,,Pending,goladviFloTam447,3.28,CBASInt81,CBASCel143,CBASCel694,CBASCel671,CBASCel624,CBASCel272,,,,,,CBASCel206,CBASCel316,,,,
6654a6fdbcd46b0063b012cd,CBA-Mec-Ash14175Ev,Ash14175Ev@golheights.com,Ashley,Evans,Queer,United States,Asian,24,CBAS,Lakeside Vista Campus,Mechanical Engineering,2020,Massachusetts,,,,,,,,,Pending,goladviHilBet84,2.04,CBASSta701,CBASDyn849,CBASMec695,CBASFlu108,CBASThe178,CBASHea742,CBASMac812,CBASMat417,CBASFin811,CBASMan199,,CBASAut627,CBASAer970,,,,
6654a6fdbcd46b0063b012ce,CHS-Soc-Chr12958Tr,Chr12958Tr@golheights.com,Christopher,Tran,Queer,Senegal,Other,25,CHSS,Lakeside Vista Campus,Sociology,2021,,CHSSSoc213,CHSSFam19,CHSSUrb600,CHSSGlo71,,,,,Pending,goladviNguJes695,2.23,CHSSInt607,CHSSSoc558,CHSSRes404,CHSSCul337,CHSSGen514,CHSSRac962,,,,,,CHSSSoc459,CHSSEnv957,,,,
6654a6fdbcd46b0063b012cf,CHS-Den-Ric15717Ma,Ric15717Ma@golheights.com,Richard,Mann,Male,United States,Black-African,31,CHSP,Evergreen Heights Campus,Dentistry,2020,Maryland,,,,,,,,,Pending,goladviManJon874,2.64,CHSPInt902,CHSPDen262,CHSPDen149,CHSPOra254,CHSPDen782,CHSPPre399,CHSPRes412,CHSPEnd19,CHSPPer949,CHSPOrt850,,CHSPPub741,CHSPDen104,,,,
6654a6febcd46b0063b012d0,CBA-Che-Jer12757Ma,Jer12757Ma@golheights.com,Jerry,Mayer,Queer,United States,Other,28,CBAS,Summit Valley Campus,Chemical Engineering,2020,Indiana,,,,,,,,,Pending,goladviCarCha745,2.8,CBASMat889,CBASChe326,CBASTra294,CBASChe664,CBASPro880,CBASSep487,CBASPol153,CBASBio135,CBASPet20,CBASFoo699,,CBASCat127,CBASPro622,,,,
6654a6febcd46b0063b012d1,CBA-Phy-Rya6472Bu,-Rya6472Bu@golheights.com,Ryan,Butler,Male,United States,Black-African,18,CBAS,Evergreen Heights Campus,Physics,2023,South Carolina,CBASCla313,CBASEle430,CBASQua465,CBASSpe977,CBASAst414,CBASPar650,CBASCon95,CBASOpt938,Pending,goladviHerSte858,2.24,CBASNuc220,CBASAco841,,,,,,,,,,CBASSta445,,,CBASSol776,,
6654a6febcd46b0063b012d2,CBA-Phy-Set2869So,-Set2869So@golheights.com,Seth,Solomon,Queer,United States,White,18,CBAS,Lakeside Vista Campus,Physics,2021,Kentucky,CBASCon95,CBASOpt938,CBASNuc220,CBASAco841,,,,,Pending,goladviWooMel960,2.95,CBASCla313,CBASEle430,CBASQua465,CBASSpe977,CBASAst414,CBASPar650,,,,,,CBASCom913,CBASPla903,,,,
6654a6febcd46b0063b012d3,CBA-Mec-Jam1470De,-Jam1470De@golheights.com,James,Decker,Male,United States,White,25,CBAS,Lakeside Vista Campus,Mechanical Engineering,2023,Indiana,CBASSta701,CBASDyn849,CBASMec695,CBASFlu108,CBASThe178,CBASHea742,CBASMac812,CBASMat417,Pending,goladviHilBet84,3.62,CBASFin811,CBASMan199,,,,,,,,,,CBASAer970,,,CBASRob612,,
6654a6febcd46b0063b012d4,CHS-Pub-Rob21380Pr,Rob21380Pr@golheights.com,Robert,Prince,Male,Rwanda,White,19,CHSP,Summit Valley Campus,Public Health,2021,,CHSPHea393,CHSPMat442,CHSPInf628,CHSPChr134,,,,,Pending,goladviCarLis929,2.77,CHSPInt193,CHSPEpi567,CHSPBio390,CHSPHea480,CHSPEnv379,CHSPGlo865,,,,,,CHSPPub70,CHSPPro410,,,,
6654a6febcd46b0063b012d5,CHS-Nut-Mar9506Gr,-Mar9506Gr@golheights.com,Mary,Griffin,Female,Armenia,Asian,35,CHSP,Evergreen Heights Campus,Nutrition,2022,,CHSPInt994,CHSPHum776,CHSPNut696,CHSPNut425,CHSPCom195,CHSPCli665,,,Pending,goladviDanLor882,2.18,CHSPNut782,CHSPNut394,CHSPSpo605,CHSPNut570,,,,,,,,CHSPNut352,CHSPNut429,,,,
6654a6febcd46b0063b012d6,CBA-Phy-Jak21971Co,Jak21971Co@golheights.com,Jake,Cooke,Male,United States,Other,21,CBAS,Lakeside Vista Campus,Physics,2023,Alabama,CBASCla313,CBASEle430,CBASQua465,CBASSpe977,CBASAst414,CBASPar650,CBASCon95,CBASOpt938,Pending,goladviPerJac728,1.98,CBASNuc220,CBASAco841,,,,,,,,,,CBASSol776,,,CBASPla903,,
6654a6ffbcd46b0063b012d7,CBA-Eme-Wil24579Wi,Wil24579Wi@golheights.com,William,Williams,Queer,United States,Other,16,CBAS,Lakeside Vista Campus,Emergency Medicine,2021,Tennessee,CBASRes417,CBASNeu521,CBASTox359,CBASEnv286,,,,,Pending,goladviJohLyd992,2.8,CBASInt664,CBASEme661,CBASRes653,CBASTra622,CBASSho16,CBASCar347,,,,,,CBASDis509,CBASObs332,,,,
6654a6ffbcd46b0063b012d8,CHS-Eng-Emi12751Ro,Emi12751Ro@golheights.com,Emily,Robertson,Queer,United States,Asian,17,CHSS,Golden Grove Campus,English,2023,New Hampshire,CHSSInt738,CHSSBri727,CHSSAme332,CHSSWor994,CHSSMed642,CHSSRen368,CHSSEnl328,CHSSRom114,GolJoeio 2427,goladviGarCur664,3.51,CHSSVic965,CHSSMod197,,,,,,,,,,CHSSPoe522,,,CHSSFic643,,
6654a6ffbcd46b0063b012d9,CHS-Pol-Mic8368Ca,-Mic8368Ca@golheights.com,Michael,Casey,Male,United States,Indigenous,16,CHSP,Evergreen Heights Campus,Political Science,2023,Maryland,CHSPInt207,CHSPCom959,CHSPInt324,CHSPPol931,CHSPPub201,CHSPAme534,CHSPRes135,CHSPPol829,Pending,goladviSanJas2,3.37,CHSPPol93,CHSPGlo832,,,,,,,,,,CHSPGen249,,,CHSPPol2,,
6654a6ffbcd46b0063b012da,CBA-Mic-Kim3147Ll,-Kim3147Ll@golheights.com,Kimberly,Lloyd,Female,South Africa,White,20,CBAS,Golden Grove Campus,Microbiology,2023,,CBASInt947,CBASBac856,CBASVir444,CBASFun858,CBASPar201,CBASMic860,CBASMic525,CBASMic312,GolTheito740,goladviAyaLin335,3.46,CBASMed194,CBASEnv335,,,,,,,,,,CBASImm616,,,CBASDia516,,
6654a6ffbcd46b0063b012db,CBA-Aer-Ren3075Wi,-Ren3075Wi@golheights.com,Renee,Wilson,Female,United States,Indigenous,18,CBAS,Lakeside Vista Campus,Aerospace Engineering,2020,Vermont,,,,,,,,,Pending,goladviHilBet84,2.4,CBASAer924,CBASFli594,CBASAir98,CBASSpa286,CBASRoc755,CBASAvi689,CBASAer501,CBASSpa752,CBASFlu905,CBASAir420,,CBASFli546,CBASAir96,,,,
